nb,od,thickness,hub-x,hub-a,wn thk,rtj rf dia,rtj rf height,ring no,dist betwn flgs,pcd,no of bolts,bolt size unc,rtj sb len,hole size,iso sb size,wn kg,rtj pitch dia,rtj depth,rtj width,bolts wt rtj,weld flat,full hei,neck degree,rtj degree,sch
8,380,47.7,260,219.1,117,302.0,7.92,49,6,330.0,12 Holes,1'',170,1+1/8'' Dia,M27,41.92 kg,269.88,7.92,11.91,12.65 kg,1.6,124,37.5*,23*,177.86
10,445,54.0,321,273.0,124,356.0,7.92,53,6,387.4,16 Holes,1+1/8'',190,1+1/4'' Dia,M30,61.56 kg,323.85,7.92,11.91,23.26 kg,1.6,131,37.5*,23*,222.2
12,520,57.2,375,323.8,137,413.0,7.92,57,6,450.8,16 Holes,1+1/4'',205,1+3/8'' Dia,M33,89.59 kg,381.0,7.92,11.91,30.35 kg,1.6,144,37.5*,23*,266.64
14,585,60.4,425,355.6,149,457.0,7.92,61,6,514.4,20 Holes,1+1/4'',210,1+3/8'' Dia,M33,124.05 kg,419.1,7.92,11.91,38.51 kg,1.6,156,37.5*,23*,292.1
16,650,63.5,483,406.4,152,508.0,7.92,65,6,571.5,20 Holes,1+3/8'',220,1+1/2'' Dia,M36,158.94 kg,469.9,7.92,11.91,50.38 kg,1.6,159,37.5*,23*,333.34
18,710,66.7,533,457.0,165,575.0,7.92,69,6,628.6,24 Holes,1+3/8'',230,1+1/2'' Dia,M36,198.49 kg,533.4,7.92,11.91,62.15 kg,1.6,172,37.5*,23*,377.66
20,775,69.9,587,508.0,168,635.0,9.53,73,6,685.8,24 Holes,1+1/2'',250,1+3/4'' Dia,M39,240.16 kg,584.2,9.53,13.49,80.13 kg,1.6,175,37.5*,23*,419.1
24,915,76.2,702,610.0,175,749.0,11.13,77,6,812.8,24 Holes,1+3/4'',280,1+7/8'' Dia,M45,357.64 kg,692.15,11.13,16.66,123.96 kg,1.6,182,37.5*,23*,505.26
