nb,od,thickness,hub-x,hub-a,wn thk,rtj rf dia,rtj rf height,ring no,dist betwn flgs,pcd,no of bolts,bolt size unc,rtj sb len,hole size,iso sb size,wn kg,rtj pitch dia,rtj depth,rtj width,bolts wt rtj,weld flat,full hei,neck degree,rtj degree,sch
8,380,39.7,260,219.1,110,302.0,7.92,49,6,330.2,12 Holes,7/8'',150,1'' Dia,M24,34.19 kg,269.88,7.92,11.91,8.65 kg,1.6,112,37.5*,23*,188.92
10,445,46.1,321,273.0,116,356.0,7.92,53,6,387.4,16 Holes,1'',170,1+1/8'' Dia,M27,50.63 kg,323.85,7.92,11.91,16.87 kg,1.6,118,37.5*,23*,236.48
12,520,49.3,375,323.8,129,413.0,7.92,57,6,450.8,16 Holes,1+1/8'',185,1+1/4'' Dia,M30,74.73 kg,381.0,7.92,11.91,22.87 kg,1.6,131,37.5*,23*,280.92
14,585,52.4,425,355.6,141,457.0,7.92,61,6,514.4,20 Holes,1+1/8'',190,1+1/4'' Dia,M30,104.91 kg,419.1,7.92,11.91,29.07 kg,1.6,143,37.5*,23*,307.94
16,650,55.6,483,406.4,144,508.0,7.92,65,6,571.5,20 Holes,1+1/4'',205,1+3/8'' Dia,M33,133.09 kg,469.9,7.92,11.91,37.94 kg,1.6,146,37.5*,23*,354.02
18,710,58.8,533,457.0,157,575.0,7.92,69,6,628.6,24 Holes,1+1/4'',210,1+3/8'' Dia,M33,167.47 kg,533.4,7.92,11.91,46.22 kg,1.6,159,37.5*,23*,398.28
20,775,62.0,587,508.0,160,635.0,9.53,73,6,685.8,24 Holes,1+1/4'',220,1+3/8'' Dia,M33,206.71 kg,584.2,9.53,13.49,47.59 kg,1.6,162,37.5*,23*,442.92
24,915,68.3,702,610.0,167,749.0,11.13,77,6,812.8,24 Holes,1+1/2'',255,1+5/8'' Dia,M39,306.65 kg,692.15,11.13,16.66,81.11 kg,1.6,169,37.5*,23*,532.22
